      Time        POINT1PX        POINT1PY        POINT1PZ        POINT1FX        POINT1FY        POINT1FZ        ROD1NAPX        ROD1NAPY        ROD1NAPZ        ROD1NBPX        ROD1NBPY        ROD1NBPZ
       (s)             (m)             (m)             (m)             (N)             (N)             (N)             (m)             (m)             (m)             (m)             (m)             (m)
    1.7200   0.0000000E+00   0.0000000E+00  -1.0000495E+00   0.0000000E+00   0.0000000E+00  -3.5208958E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.7300   0.0000000E+00   0.0000000E+00  -9.9842507E-01   0.0000000E+00   0.0000000E+00  -7.3604218E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.7400   0.0000000E+00   0.0000000E+00  -9.9814653E-01   0.0000000E+00   0.0000000E+00  -9.7753815E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.7500   0.0000000E+00   0.0000000E+00  -9.9947369E-01   0.0000000E+00   0.0000000E+00  -3.4850822E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.7600   0.0000000E+00   0.0000000E+00  -1.0015361E+00   0.0000000E+00   0.0000000E+00   3.3646936E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.7700   0.0000000E+00   0.0000000E+00  -1.0030025E+00   0.0000000E+00   0.0000000E+00   2.3646321E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.7800   0.0000000E+00   0.0000000E+00  -1.0013816E+00   0.0000000E+00   0.0000000E+00  -9.1089945E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.7900   0.0000000E+00   0.0000000E+00  -9.9939901E-01   0.0000000E+00   0.0000000E+00  -3.7085579E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.8000   0.0000000E+00   0.0000000E+00  -9.9819320E-01   0.0000000E+00   0.0000000E+00  -9.3265488E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.8100   0.0000000E+00   0.0000000E+00  -9.9851698E-01   0.0000000E+00   0.0000000E+00  -6.6497337E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.8200   0.0000000E+00   0.0000000E+00  -1.0000682E+00   0.0000000E+00   0.0000000E+00  -3.3281013E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.8300   0.0000000E+00   0.0000000E+00  -1.0021656E+00   0.0000000E+00   0.0000000E+00   6.8402451E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.8400   0.0000000E+00   0.0000000E+00  -1.0027628E+00   0.0000000E+00   0.0000000E+00   1.7629521E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.8500   0.0000000E+00   0.0000000E+00  -1.0007899E+00   0.0000000E+00   0.0000000E+00  -3.0362041E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.8600   0.0000000E+00   0.0000000E+00  -9.9904144E-01   0.0000000E+00   0.0000000E+00  -4.3517693E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.8700   0.0000000E+00   0.0000000E+00  -9.9818891E-01   0.0000000E+00   0.0000000E+00  -9.3608574E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.8800   0.0000000E+00   0.0000000E+00  -9.9883837E-01   0.0000000E+00   0.0000000E+00  -4.9455624E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.8900   0.0000000E+00   0.0000000E+00  -1.0004705E+00   0.0000000E+00   0.0000000E+00  -3.2189953E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.9000   0.0000000E+00   0.0000000E+00  -1.0024941E+00   0.0000000E+00   0.0000000E+00   1.2164841E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.9100   0.0000000E+00   0.0000000E+00  -1.0024723E+00   0.0000000E+00   0.0000000E+00   1.1619121E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.9200   0.0000000E+00   0.0000000E+00  -1.0004654E+00   0.0000000E+00   0.0000000E+00  -3.4116207E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.9300   0.0000000E+00   0.0000000E+00  -9.9889094E-01   0.0000000E+00   0.0000000E+00  -4.8221375E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.9400   0.0000000E+00   0.0000000E+00  -9.9826521E-01   0.0000000E+00   0.0000000E+00  -8.6404778E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.9500   0.0000000E+00   0.0000000E+00  -9.9903834E-01   0.0000000E+00   0.0000000E+00  -4.2655910E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.9600   0.0000000E+00   0.0000000E+00  -1.0006746E+00   0.0000000E+00   0.0000000E+00  -3.0166777E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.9700   0.0000000E+00   0.0000000E+00  -1.0026045E+00   0.0000000E+00   0.0000000E+00   1.4297485E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.9800   0.0000000E+00   0.0000000E+00  -1.0023135E+00   0.0000000E+00   0.0000000E+00   8.8826393E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    1.9900   0.0000000E+00   0.0000000E+00  -1.0003525E+00   0.0000000E+00   0.0000000E+00  -3.4588467E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.0000   0.0000000E+00   0.0000000E+00  -9.9888283E-01   0.0000000E+00   0.0000000E+00  -4.8457188E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.0100   0.0000000E+00   0.0000000E+00  -9.9834722E-01   0.0000000E+00   0.0000000E+00  -7.9345322E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.0200   0.0000000E+00   0.0000000E+00  -9.9911040E-01   0.0000000E+00   0.0000000E+00  -4.0833965E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.0300   0.0000000E+00   0.0000000E+00  -1.0006927E+00   0.0000000E+00   0.0000000E+00  -2.9966856E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.0400   0.0000000E+00   0.0000000E+00  -1.0025729E+00   0.0000000E+00   0.0000000E+00   1.3660245E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.0500   0.0000000E+00   0.0000000E+00  -1.0023185E+00   0.0000000E+00   0.0000000E+00   8.9681183E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.0600   0.0000000E+00   0.0000000E+00  -1.0004107E+00   0.0000000E+00   0.0000000E+00  -3.4296043E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.0700   0.0000000E+00   0.0000000E+00  -9.9897891E-01   0.0000000E+00   0.0000000E+00  -4.5145653E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.0800   0.0000000E+00   0.0000000E+00  -9.9841928E-01   0.0000000E+00   0.0000000E+00  -7.3693710E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.0900   0.0000000E+00   0.0000000E+00  -9.9907529E-01   0.0000000E+00   0.0000000E+00  -4.1770031E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.1000   0.0000000E+00   0.0000000E+00  -1.0005515E+00   0.0000000E+00   0.0000000E+00  -3.1707729E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.1100   0.0000000E+00   0.0000000E+00  -1.0024170E+00   0.0000000E+00   0.0000000E+00   1.0759530E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.1200   0.0000000E+00   0.0000000E+00  -1.0024585E+00   0.0000000E+00   0.0000000E+00   1.1382086E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.1300   0.0000000E+00   0.0000000E+00  -1.0006174E+00   0.0000000E+00   0.0000000E+00  -3.2647903E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.1400   0.0000000E+00   0.0000000E+00  -9.9916482E-01   0.0000000E+00   0.0000000E+00  -4.0348782E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.1500   0.0000000E+00   0.0000000E+00  -9.9850065E-01   0.0000000E+00   0.0000000E+00  -6.7908920E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.1600   0.0000000E+00   0.0000000E+00  -9.9896884E-01   0.0000000E+00   0.0000000E+00  -4.4920948E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.1700   0.0000000E+00   0.0000000E+00  -1.0002891E+00   0.0000000E+00   0.0000000E+00  -3.3273838E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.1800   0.0000000E+00   0.0000000E+00  -1.0021161E+00   0.0000000E+00   0.0000000E+00   6.1343590E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.1900   0.0000000E+00   0.0000000E+00  -1.0026597E+00   0.0000000E+00   0.0000000E+00   1.5368205E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.2000   0.0000000E+00   0.0000000E+00  -1.0009632E+00   0.0000000E+00   0.0000000E+00  -2.6111792E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.2100   0.0000000E+00   0.0000000E+00  -9.9944055E-01   0.0000000E+00   0.0000000E+00  -3.6323681E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.2200   0.0000000E+00   0.0000000E+00  -9.9862558E-01   0.0000000E+00   0.0000000E+00  -6.0195068E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.2300   0.0000000E+00   0.0000000E+00  -9.9883837E-01   0.0000000E+00   0.0000000E+00  -4.9736748E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.2400   0.0000000E+00   0.0000000E+00  -9.9995214E-01   0.0000000E+00   0.0000000E+00  -3.3668247E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.2500   0.0000000E+00   0.0000000E+00  -1.0016640E+00   0.0000000E+00   0.0000000E+00   1.2766594E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.2600   0.0000000E+00   0.0000000E+00  -1.0027878E+00   0.0000000E+00   0.0000000E+00   1.8245975E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.2700   0.0000000E+00   0.0000000E+00  -1.0014398E+00   0.0000000E+00   0.0000000E+00  -5.2297850E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.2800   0.0000000E+00   0.0000000E+00  -9.9981368E-01   0.0000000E+00   0.0000000E+00  -3.4716084E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.2900   0.0000000E+00   0.0000000E+00  -9.9882770E-01   0.0000000E+00   0.0000000E+00  -5.0401146E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.3000   0.0000000E+00   0.0000000E+00  -9.9873930E-01   0.0000000E+00   0.0000000E+00  -5.4188198E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.3100   0.0000000E+00   0.0000000E+00  -9.9959207E-01   0.0000000E+00   0.0000000E+00  -3.4502800E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.3200   0.0000000E+00   0.0000000E+00  -1.0011051E+00   0.0000000E+00   0.0000000E+00  -1.9889580E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.3300   0.0000000E+00   0.0000000E+00  -1.0026703E+00   0.0000000E+00   0.0000000E+00   1.5635074E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.3400   0.0000000E+00   0.0000000E+00  -1.0020066E+00   0.0000000E+00   0.0000000E+00   4.5858295E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.3500   0.0000000E+00   0.0000000E+00  -1.0002966E+00   0.0000000E+00   0.0000000E+00  -3.4505646E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.3600   0.0000000E+00   0.0000000E+00  -9.9912876E-01   0.0000000E+00   0.0000000E+00  -4.0989967E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.3700   0.0000000E+00   0.0000000E+00  -9.9872780E-01   0.0000000E+00   0.0000000E+00  -5.4788212E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.3800   0.0000000E+00   0.0000000E+00  -9.9926198E-01   0.0000000E+00   0.0000000E+00  -3.7994530E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.3900   0.0000000E+00   0.0000000E+00  -1.0005183E+00   0.0000000E+00   0.0000000E+00  -3.2181442E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.4000   0.0000000E+00   0.0000000E+00  -1.0022192E+00   0.0000000E+00   0.0000000E+00   7.5682320E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.4100   0.0000000E+00   0.0000000E+00  -1.0025238E+00   0.0000000E+00   0.0000000E+00   1.2623766E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.4200   0.0000000E+00   0.0000000E+00  -1.0009029E+00   0.0000000E+00   0.0000000E+00  -2.7548904E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.4300   0.0000000E+00   0.0000000E+00  -9.9953759E-01   0.0000000E+00   0.0000000E+00  -3.5471653E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.4400   0.0000000E+00   0.0000000E+00  -9.9884534E-01   0.0000000E+00   0.0000000E+00  -4.9614380E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.4500   0.0000000E+00   0.0000000E+00  -9.9901628E-01   0.0000000E+00   0.0000000E+00  -4.3623177E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.4600   0.0000000E+00   0.0000000E+00  -9.9997663E-01   0.0000000E+00   0.0000000E+00  -3.3779419E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.4700   0.0000000E+00   0.0000000E+00  -1.0015363E+00   0.0000000E+00   0.0000000E+00   2.8392630E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.4800   0.0000000E+00   0.0000000E+00  -1.0027221E+00   0.0000000E+00   0.0000000E+00   1.6750786E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.4900   0.0000000E+00   0.0000000E+00  -1.0016170E+00   0.0000000E+00   0.0000000E+00   7.3101459E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.5000   0.0000000E+00   0.0000000E+00  -1.0000603E+00   0.0000000E+00   0.0000000E+00  -3.4615082E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.5100   0.0000000E+00   0.0000000E+00  -9.9910587E-01   0.0000000E+00   0.0000000E+00  -4.1444492E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.5200   0.0000000E+00   0.0000000E+00  -9.9890620E-01   0.0000000E+00   0.0000000E+00  -4.7271423E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.5300   0.0000000E+00   0.0000000E+00  -9.9953055E-01   0.0000000E+00   0.0000000E+00  -3.4990139E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.5400   0.0000000E+00   0.0000000E+00  -1.0008149E+00   0.0000000E+00   0.0000000E+00  -2.8149302E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.5500   0.0000000E+00   0.0000000E+00  -1.0024072E+00   0.0000000E+00   0.0000000E+00   1.0564889E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.5600   0.0000000E+00   0.0000000E+00  -1.0023085E+00   0.0000000E+00   0.0000000E+00   8.8370842E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.5700   0.0000000E+00   0.0000000E+00  -1.0007063E+00   0.0000000E+00   0.0000000E+00  -3.1264553E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.5800   0.0000000E+00   0.0000000E+00  -9.9950016E-01   0.0000000E+00   0.0000000E+00  -3.5651909E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.5900   0.0000000E+00   0.0000000E+00  -9.9896288E-01   0.0000000E+00   0.0000000E+00  -4.5360420E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.6000   0.0000000E+00   0.0000000E+00  -9.9921846E-01   0.0000000E+00   0.0000000E+00  -3.8868374E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.6100   0.0000000E+00   0.0000000E+00  -1.0001870E+00   0.0000000E+00   0.0000000E+00  -3.3714081E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.6200   0.0000000E+00   0.0000000E+00  -1.0017217E+00   0.0000000E+00   0.0000000E+00   1.7538317E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.6300   0.0000000E+00   0.0000000E+00  -1.0026709E+00   0.0000000E+00   0.0000000E+00   1.5632486E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.6400   0.0000000E+00   0.0000000E+00  -1.0014591E+00   0.0000000E+00   0.0000000E+00  -3.8394458E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.6500   0.0000000E+00   0.0000000E+00  -1.0000161E+00   0.0000000E+00   0.0000000E+00  -3.4539803E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.6600   0.0000000E+00   0.0000000E+00  -9.9918431E-01   0.0000000E+00   0.0000000E+00  -3.9690083E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.6700   0.0000000E+00   0.0000000E+00  -9.9907064E-01   0.0000000E+00   0.0000000E+00  -4.2206284E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.6800   0.0000000E+00   0.0000000E+00  -9.9970394E-01   0.0000000E+00   0.0000000E+00  -3.4221493E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.6900   0.0000000E+00   0.0000000E+00  -1.0009718E+00   0.0000000E+00   0.0000000E+00  -2.4407053E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.7000   0.0000000E+00   0.0000000E+00  -1.0024599E+00   0.0000000E+00   0.0000000E+00   1.1490154E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.7100   0.0000000E+00   0.0000000E+00  -1.0021908E+00   0.0000000E+00   0.0000000E+00   7.0473358E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.7200   0.0000000E+00   0.0000000E+00  -1.0006481E+00   0.0000000E+00   0.0000000E+00  -3.1988634E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.7300   0.0000000E+00   0.0000000E+00  -9.9954486E-01   0.0000000E+00   0.0000000E+00  -3.5301888E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.7400   0.0000000E+00   0.0000000E+00  -9.9909735E-01   0.0000000E+00   0.0000000E+00  -4.1556171E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.7500   0.0000000E+00   0.0000000E+00  -9.9938262E-01   0.0000000E+00   0.0000000E+00  -3.6448425E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.7600   0.0000000E+00   0.0000000E+00  -1.0003386E+00   0.0000000E+00   0.0000000E+00  -3.3401711E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.7700   0.0000000E+00   0.0000000E+00  -1.0018328E+00   0.0000000E+00   0.0000000E+00   2.7989845E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.7800   0.0000000E+00   0.0000000E+00  -1.0026114E+00   0.0000000E+00   0.0000000E+00   1.4385045E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.7900   0.0000000E+00   0.0000000E+00  -1.0013694E+00   0.0000000E+00   0.0000000E+00  -9.1641779E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.8000   0.0000000E+00   0.0000000E+00  -1.0000185E+00   0.0000000E+00   0.0000000E+00  -3.4485493E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.8100   0.0000000E+00   0.0000000E+00  -9.9928021E-01   0.0000000E+00   0.0000000E+00  -3.7972187E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.8200   0.0000000E+00   0.0000000E+00  -9.9922794E-01   0.0000000E+00   0.0000000E+00  -3.8778107E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.8300   0.0000000E+00   0.0000000E+00  -9.9986976E-01   0.0000000E+00   0.0000000E+00  -3.3985630E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.8400   0.0000000E+00   0.0000000E+00  -1.0011296E+00   0.0000000E+00   0.0000000E+00  -1.9188986E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.8500   0.0000000E+00   0.0000000E+00  -1.0025018E+00   0.0000000E+00   0.0000000E+00   1.2255347E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.8600   0.0000000E+00   0.0000000E+00  -1.0020655E+00   0.0000000E+00   0.0000000E+00   5.3432659E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    2.8700   0.0000000E+00   0.0000000E+00  -1.0005858E+00   0.0000000E+00   0.0000000E+00  -3.2630157E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
