Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Seg1Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	
1.8121	 -0.00265712	 1.26167e-19	 -22.2584	 -0.0362541	 3.26856e-18	 -22.756	 0	 
1.8122	 -0.00268123	 1.23339e-19	 -22.2584	 -0.0361439	 3.26057e-18	 -22.756	 0	 
1.8123	 -0.00270566	 1.20188e-19	 -22.2584	 -0.0360336	 3.25259e-18	 -22.756	 0	 
1.8124	 -0.00273045	 1.16912e-19	 -22.2584	 -0.0359234	 3.24461e-18	 -22.756	 0	 
1.8125	 -0.00275564	 1.13696e-19	 -22.2584	 -0.0358133	 3.23663e-18	 -22.756	 0	 
1.8126	 -0.00278128	 1.10707e-19	 -22.2584	 -0.0357031	 3.22865e-18	 -22.756	 0	 
1.8127	 -0.00280739	 1.08128e-19	 -22.2584	 -0.0355929	 3.22067e-18	 -22.756	 0	 
1.8128	 -0.00283401	 1.06041e-19	 -22.2584	 -0.0354828	 3.21269e-18	 -22.756	 0	 
1.8129	 -0.00286116	 1.04682e-19	 -22.2584	 -0.0353727	 3.20472e-18	 -22.756	 0	 
1.813	 -0.00288883	 1.04211e-19	 -22.2584	 -0.0352626	 3.19674e-18	 -22.756	 0	 
1.8131	 -0.00291701	 1.04647e-19	 -22.2584	 -0.0351525	 3.18877e-18	 -22.756	 0	 
1.8132	 -0.00294567	 1.06126e-19	 -22.2584	 -0.0350424	 3.1808e-18	 -22.756	 0	 
1.8133	 -0.00297475	 1.08572e-19	 -22.2584	 -0.0349323	 3.17283e-18	 -22.756	 0	 
1.8134	 -0.00300419	 1.11914e-19	 -22.2584	 -0.0348223	 3.16486e-18	 -22.7561	 0	 
1.8135	 -0.0030339	 1.16073e-19	 -22.2584	 -0.0347122	 3.15689e-18	 -22.7561	 0	 
1.8136	 -0.00306374	 1.2093e-19	 -22.2584	 -0.0346022	 3.14893e-18	 -22.7561	 0	 
1.8137	 -0.0030936	 1.2633e-19	 -22.2584	 -0.0344922	 3.14097e-18	 -22.7561	 0	 
1.8138	 -0.00312331	 1.32105e-19	 -22.2584	 -0.0343822	 3.133e-18	 -22.7561	 0	 
1.8139	 -0.00315272	 1.38064e-19	 -22.2584	 -0.0342722	 3.12504e-18	 -22.7561	 0	 
1.814	 -0.00318164	 1.43947e-19	 -22.2584	 -0.0341623	 3.11708e-18	 -22.7561	 0	 
1.8141	 -0.00320987	 1.49556e-19	 -22.2584	 -0.0340523	 3.10912e-18	 -22.7561	 0	 
1.8142	 -0.00323724	 1.54748e-19	 -22.2584	 -0.0339424	 3.10117e-18	 -22.7561	 0	 
1.8143	 -0.00326354	 1.59156e-19	 -22.2584	 -0.0338325	 3.09321e-18	 -22.7561	 0	 
1.8144	 -0.00328859	 1.62649e-19	 -22.2584	 -0.0337226	 3.08526e-18	 -22.7561	 0	 
1.8145	 -0.00331221	 1.65247e-19	 -22.2584	 -0.0336127	 3.0773e-18	 -22.7561	 0	 
1.8146	 -0.00333422	 1.66592e-19	 -22.2584	 -0.0335028	 3.06935e-18	 -22.7561	 0	 
1.8147	 -0.00335448	 1.66696e-19	 -22.2584	 -0.0333929	 3.0614e-18	 -22.7561	 0	 
1.8148	 -0.00337285	 1.65493e-19	 -22.2584	 -0.0332831	 3.05345e-18	 -22.7561	 0	 
1.8149	 -0.00338924	 1.63137e-19	 -22.2584	 -0.0331732	 3.0455e-18	 -22.7561	 0	 
1.815	 -0.00340356	 1.5982e-19	 -22.2584	 -0.0330634	 3.03756e-18	 -22.7561	 0	 
1.8151	 -0.00341575	 1.55189e-19	 -22.2584	 -0.0329536	 3.02961e-18	 -22.7561	 0	 
1.8152	 -0.0034258	 1.49419e-19	 -22.2584	 -0.0328438	 3.02166e-18	 -22.7561	 0	 
1.8153	 -0.0034337	 1.427e-19	 -22.2584	 -0.032734	 3.01372e-18	 -22.7561	 0	 
1.8154	 -0.0034395	 1.35643e-19	 -22.2584	 -0.0326242	 3.00578e-18	 -22.7561	 0	 
1.8155	 -0.00344325	 1.28661e-19	 -22.2584	 -0.0325144	 2.99784e-18	 -22.7561	 0	 
1.8156	 -0.00344503	 1.21769e-19	 -22.2584	 -0.0324046	 2.9899e-18	 -22.7561	 0	 
1.8157	 -0.00344497	 1.15063e-19	 -22.2584	 -0.0322949	 2.98196e-18	 -22.7561	 0	 
1.8158	 -0.00344318	 1.08599e-19	 -22.2584	 -0.0321851	 2.97402e-18	 -22.7561	 0	 
1.8159	 -0.00343981	 1.02682e-19	 -22.2584	 -0.0320754	 2.96608e-18	 -22.7561	 0	 
1.816	 -0.00343501	 9.72872e-20	 -22.2584	 -0.0319657	 2.95814e-18	 -22.7561	 0	 
1.8161	 -0.00342896	 9.29707e-20	 -22.2584	 -0.0318559	 2.95021e-18	 -22.7562	 0	 
1.8162	 -0.00342182	 8.973e-20	 -22.2584	 -0.0317462	 2.94227e-18	 -22.7562	 0	 
1.8163	 -0.00341377	 8.74841e-20	 -22.2584	 -0.0316365	 2.93434e-18	 -22.7562	 0	 
1.8164	 -0.00340496	 8.62776e-20	 -22.2584	 -0.0315268	 2.9264e-18	 -22.7562	 0	 
1.8165	 -0.00339557	 8.60007e-20	 -22.2584	 -0.0314171	 2.91847e-18	 -22.7562	 0	 
1.8166	 -0.00338575	 8.6663e-20	 -22.2584	 -0.0313075	 2.91054e-18	 -22.7562	 0	 
1.8167	 -0.00337563	 8.81566e-20	 -22.2584	 -0.0311978	 2.90261e-18	 -22.7562	 0	 
1.8168	 -0.00336536	 9.03775e-20	 -22.2584	 -0.0310881	 2.89468e-18	 -22.7562	 0	 
1.8169	 -0.00335504	 9.31212e-20	 -22.2584	 -0.0309785	 2.88675e-18	 -22.7562	 0	 
1.817	 -0.00334479	 9.62254e-20	 -22.2584	 -0.0308688	 2.87882e-18	 -22.7562	 0	 
1.8171	 -0.00333467	 9.96166e-20	 -22.2584	 -0.0307592	 2.87089e-18	 -22.7562	 0	 
1.8172	 -0.00332476	 1.03116e-19	 -22.2584	 -0.0306495	 2.86296e-18	 -22.7562	 0	 
1.8173	 -0.00331513	 1.06539e-19	 -22.2584	 -0.0305399	 2.85503e-18	 -22.7562	 0	 
1.8174	 -0.0033058	 1.09795e-19	 -22.2584	 -0.0304303	 2.84711e-18	 -22.7562	 0	 
1.8175	 -0.00329681	 1.12705e-19	 -22.2584	 -0.0303207	 2.83918e-18	 -22.7562	 0	 
1.8176	 -0.00328818	 1.15155e-19	 -22.2584	 -0.0302111	 2.83126e-18	 -22.7562	 0	 
1.8177	 -0.00327991	 1.16965e-19	 -22.2584	 -0.0301015	 2.82333e-18	 -22.7562	 0	 
1.8178	 -0.00327201	 1.18093e-19	 -22.2584	 -0.0299919	 2.81541e-18	 -22.7562	 0	 
1.8179	 -0.00326446	 1.18555e-19	 -22.2584	 -0.0298823	 2.80749e-18	 -22.7562	 0	 
1.818	 -0.00325724	 1.18419e-19	 -22.2584	 -0.0297727	 2.79957e-18	 -22.7562	 0	 
1.8181	 -0.00325034	 1.177e-19	 -22.2584	 -0.0296631	 2.79165e-18	 -22.7562	 0	 
1.8182	 -0.00324372	 1.16482e-19	 -22.2584	 -0.0295536	 2.78373e-18	 -22.7562	 0	 
1.8183	 -0.00323735	 1.14946e-19	 -22.2584	 -0.029444	 2.77581e-18	 -22.7562	 0	 
1.8184	 -0.00323119	 1.13195e-19	 -22.2584	 -0.0293345	 2.76789e-18	 -22.7562	 0	 
1.8185	 -0.00322519	 1.11334e-19	 -22.2584	 -0.0292249	 2.75997e-18	 -22.7562	 0	 
1.8186	 -0.00321931	 1.09539e-19	 -22.2584	 -0.0291154	 2.75205e-18	 -22.7562	 0	 
1.8187	 -0.00321348	 1.07966e-19	 -22.2584	 -0.0290058	 2.74414e-18	 -22.7563	 0	 
1.8188	 -0.00320764	 1.06755e-19	 -22.2584	 -0.0288963	 2.73622e-18	 -22.7563	 0	 
1.8189	 -0.00320172	 1.06038e-19	 -22.2584	 -0.0287868	 2.7283e-18	 -22.7563	 0	 
1.819	 -0.00319564	 1.05942e-19	 -22.2584	 -0.0286773	 2.72039e-18	 -22.7563	 0	 
1.8191	 -0.00318931	 1.06498e-19	 -22.2584	 -0.0285678	 2.71247e-18	 -22.7563	 0	 
1.8192	 -0.00318263	 1.07766e-19	 -22.2584	 -0.0284583	 2.70456e-18	 -22.7563	 0	 
1.8193	 -0.00317551	 1.09848e-19	 -22.2584	 -0.0283488	 2.69665e-18	 -22.7563	 0	 
1.8194	 -0.00316782	 1.12704e-19	 -22.2584	 -0.0282393	 2.68874e-18	 -22.7563	 0	 
1.8195	 -0.00315946	 1.16427e-19	 -22.2584	 -0.0281298	 2.68082e-18	 -22.7563	 0	 
1.8196	 -0.00315031	 1.20794e-19	 -22.2584	 -0.0280204	 2.67291e-18	 -22.7563	 0	 
1.8197	 -0.00314025	 1.25711e-19	 -22.2584	 -0.0279109	 2.665e-18	 -22.7563	 0	 
1.8198	 -0.00312915	 1.31076e-19	 -22.2584	 -0.0278014	 2.65709e-18	 -22.7563	 0	 
1.8199	 -0.00311691	 1.36719e-19	 -22.2584	 -0.027692	 2.64919e-18	 -22.7563	 0	 
1.82	 -0.00310341	 1.42363e-19	 -22.2584	 -0.0275825	 2.64128e-18	 -22.7563	 0	 
1.8201	 -0.00308856	 1.4783e-19	 -22.2584	 -0.0274731	 2.63337e-18	 -22.7563	 0	 
1.8202	 -0.00307226	 1.53004e-19	 -22.2584	 -0.0273636	 2.62546e-18	 -22.7563	 0	 
1.8203	 -0.00305444	 1.57659e-19	 -22.2584	 -0.0272542	 2.61755e-18	 -22.7563	 0	 
1.8204	 -0.00303506	 1.61444e-19	 -22.2584	 -0.0271448	 2.60965e-18	 -22.7563	 0	 
1.8205	 -0.00301408	 1.64422e-19	 -22.2584	 -0.0270353	 2.60174e-18	 -22.7563	 0	 
1.8206	 -0.00299149	 1.66473e-19	 -22.2584	 -0.0269259	 2.59384e-18	 -22.7563	 0	 
1.8207	 -0.00296731	 1.67427e-19	 -22.2584	 -0.0268165	 2.58593e-18	 -22.7563	 0	 
1.8208	 -0.00294159	 1.67199e-19	 -22.2584	 -0.0267071	 2.57803e-18	 -22.7563	 0	 
1.8209	 -0.0029144	 1.65768e-19	 -22.2584	 -0.0265977	 2.57013e-18	 -22.7563	 0	 
1.821	 -0.00288583	 1.63381e-19	 -22.2584	 -0.0264883	 2.56222e-18	 -22.7563	 0	 
1.8211	 -0.002856	 1.60042e-19	 -22.2584	 -0.0263789	 2.55432e-18	 -22.7563	 0	 
1.8212	 -0.00282507	 1.55754e-19	 -22.2584	 -0.0262695	 2.54642e-18	 -22.7564	 0	 
1.8213	 -0.00279319	 1.50655e-19	 -22.2584	 -0.0261601	 2.53852e-18	 -22.7564	 0	 
1.8214	 -0.00276054	 1.44966e-19	 -22.2584	 -0.0260508	 2.53061e-18	 -22.7564	 0	 
1.8215	 -0.00272733	 1.38983e-19	 -22.2584	 -0.0259414	 2.52271e-18	 -22.7564	 0	 
1.8216	 -0.00269375	 1.32857e-19	 -22.2584	 -0.025832	 2.51481e-18	 -22.7564	 0	 
1.8217	 -0.00266002	 1.26805e-19	 -22.2584	 -0.0257226	 2.50691e-18	 -22.7564	 0	 
1.8218	 -0.00262632	 1.21042e-19	 -22.2584	 -0.0256133	 2.49901e-18	 -22.7564	 0	 
1.8219	 -0.00259288	 1.15765e-19	 -22.2584	 -0.0255039	 2.49112e-18	 -22.7564	 0	 
1.822	 -0.00255986	 1.11117e-19	 -22.2584	 -0.0253946	 2.48322e-18	 -22.7564	 0	 
1.8221	 -0.00252744	 1.07306e-19	 -22.2584	 -0.0252852	 2.47532e-18	 -22.7564	 0	 
1.8222	 -0.00249578	 1.04398e-19	 -22.2584	 -0.0251759	 2.46742e-18	 -22.7564	 0	 
1.8223	 -0.00246499	 1.02435e-19	 -22.2584	 -0.0250665	 2.45952e-18	 -22.7564	 0	 
1.8224	 -0.00243518	 1.01589e-19	 -22.2584	 -0.0249572	 2.45163e-18	 -22.7564	 0	 
1.8225	 -0.00240641	 1.0184e-19	 -22.2584	 -0.0248478	 2.44373e-18	 -22.7564	 0	 
1.8226	 -0.00237873	 1.03072e-19	 -22.2584	 -0.0247385	 2.43583e-18	 -22.7564	 0	 
1.8227	 -0.00235214	 1.05254e-19	 -22.2584	 -0.0246292	 2.42794e-18	 -22.7564	 0	 
1.8228	 -0.00232663	 1.08095e-19	 -22.2584	 -0.0245199	 2.42004e-18	 -22.7564	 0	 
1.8229	 -0.00230214	 1.11517e-19	 -22.2584	 -0.0244105	 2.41215e-18	 -22.7564	 0	 
1.823	 -0.00227861	 1.15479e-19	 -22.2584	 -0.0243012	 2.40426e-18	 -22.7564	 0	 
1.8231	 -0.00225593	 1.19822e-19	 -22.2584	 -0.0241919	 2.39636e-18	 -22.7564	 0	 
1.8232	 -0.00223399	 1.24189e-19	 -22.2584	 -0.0240826	 2.38847e-18	 -22.7564	 0	 
1.8233	 -0.00221267	 1.28493e-19	 -22.2584	 -0.0239733	 2.38058e-18	 -22.7564	 0	 
1.8234	 -0.00219182	 1.32466e-19	 -22.2584	 -0.023864	 2.37268e-18	 -22.7564	 0	 
1.8235	 -0.00217131	 1.35933e-19	 -22.2584	 -0.0237547	 2.36479e-18	 -22.7564	 0	 
1.8236	 -0.00215101	 1.38745e-19	 -22.2584	 -0.0236454	 2.3569e-18	 -22.7564	 0	 
1.8237	 -0.00213078	 1.40774e-19	 -22.2584	 -0.0235361	 2.34901e-18	 -22.7564	 0	 
1.8238	 -0.00211051	 1.41986e-19	 -22.2584	 -0.0234269	 2.34112e-18	 -22.7565	 0	 
1.8239	 -0.0020901	 1.42343e-19	 -22.2584	 -0.0233176	 2.33323e-18	 -22.7565	 0	 
1.824	 -0.00206946	 1.41866e-19	 -22.2584	 -0.0232083	 2.32534e-18	 -22.7565	 0	 
1.8241	 -0.00204854	 1.40486e-19	 -22.2584	 -0.023099	 2.31745e-18	 -22.7565	 0	 
1.8242	 -0.00202731	 1.38333e-19	 -22.2584	 -0.0229898	 2.30956e-18	 -22.7565	 0	 
1.8243	 -0.00200577	 1.35402e-19	 -22.2584	 -0.0228805	 2.30167e-18	 -22.7565	 0	 
1.8244	 -0.00198393	 1.31822e-19	 -22.2584	 -0.0227712	 2.29378e-18	 -22.7565	 0	 
1.8245	 -0.00196185	 1.27698e-19	 -22.2584	 -0.022662	 2.28589e-18	 -22.7565	 0	 
1.8246	 -0.00193959	 1.2325e-19	 -22.2584	 -0.0225527	 2.278e-18	 -22.7565	 0	 
1.8247	 -0.00191726	 1.18601e-19	 -22.2584	 -0.0224435	 2.27012e-18	 -22.7565	 0	 
1.8248	 -0.00189497	 1.13971e-19	 -22.2584	 -0.0223342	 2.26223e-18	 -22.7565	 0	 
1.8249	 -0.00187284	 1.0952e-19	 -22.2584	 -0.022225	 2.25434e-18	 -22.7565	 0	 
1.825	 -0.00185103	 1.05413e-19	 -22.2584	 -0.0221158	 2.24646e-18	 -22.7565	 0	 
1.8251	 -0.00182966	 1.01781e-19	 -22.2584	 -0.0220065	 2.23857e-18	 -22.7565	 0	 
1.8252	 -0.0018089	 9.87571e-20	 -22.2584	 -0.0218973	 2.23069e-18	 -22.7565	 0	 
1.8253	 -0.00178889	 9.63829e-20	 -22.2584	 -0.0217881	 2.2228e-18	 -22.7565	 0	 
1.8254	 -0.00176976	 9.47017e-20	 -22.2584	 -0.0216788	 2.21492e-18	 -22.7565	 0	 
1.8255	 -0.00175164	 9.37882e-20	 -22.2584	 -0.0215696	 2.20703e-18	 -22.7565	 0	 
1.8256	 -0.00173462	 9.37755e-20	 -22.2584	 -0.0214604	 2.19915e-18	 -22.7565	 0	 
1.8257	 -0.00171881	 9.45164e-20	 -22.2584	 -0.0213512	 2.19126e-18	 -22.7565	 0	 
1.8258	 -0.00170426	 9.58947e-20	 -22.2584	 -0.021242	 2.18338e-18	 -22.7565	 0	 
1.8259	 -0.00169102	 9.78327e-20	 -22.2584	 -0.0211328	 2.1755e-18	 -22.7565	 0	 
1.826	 -0.0016791	 1.00213e-19	 -22.2584	 -0.0210236	 2.16762e-18	 -22.7565	 0	 
1.8261	 -0.00166848	 1.02856e-19	 -22.2584	 -0.0209144	 2.15974e-18	 -22.7565	 0	 
1.8262	 -0.00165913	 1.05515e-19	 -22.2584	 -0.0208052	 2.15185e-18	 -22.7565	 0	 
1.8263	 -0.001651	 1.08275e-19	 -22.2584	 -0.020696	 2.14397e-18	 -22.7565	 0	 
1.8264	 -0.00164399	 1.10931e-19	 -22.2584	 -0.0205868	 2.13609e-18	 -22.7566	 0	 
1.8265	 -0.00163802	 1.13507e-19	 -22.2584	 -0.0204776	 2.12821e-18	 -22.7566	 0	 
1.8266	 -0.00163296	 1.15801e-19	 -22.2584	 -0.0203685	 2.12033e-18	 -22.7566	 0	 
1.8267	 -0.00162869	 1.17681e-19	 -22.2584	 -0.0202593	 2.11245e-18	 -22.7566	 0	 
1.8268	 -0.00162507	 1.19125e-19	 -22.2584	 -0.0201501	 2.10457e-18	 -22.7566	 0	 
1.8269	 -0.00162197	 1.20091e-19	 -22.2584	 -0.0200409	 2.09669e-18	 -22.7566	 0	 
1.827	 -0.00161925	 1.20464e-19	 -22.2584	 -0.0199318	 2.08882e-18	 -22.7566	 0	 
1.8271	 -0.00161677	 1.20263e-19	 -22.2584	 -0.0198226	 2.08094e-18	 -22.7566	 0	 
1.8272	 -0.0016144	 1.19501e-19	 -22.2584	 -0.0197135	 2.07306e-18	 -22.7566	 0	 
1.8273	 -0.00161203	 1.18247e-19	 -22.2584	 -0.0196043	 2.06518e-18	 -22.7566	 0	 
1.8274	 -0.00160956	 1.16579e-19	 -22.2584	 -0.0194951	 2.05731e-18	 -22.7566	 0	 
1.8275	 -0.0016069	 1.14555e-19	 -22.2584	 -0.019386	 2.04943e-18	 -22.7566	 0	 
1.8276	 -0.00160398	 1.12353e-19	 -22.2584	 -0.0192769	 2.04155e-18	 -22.7566	 0	 
1.8277	 -0.00160075	 1.10046e-19	 -22.2584	 -0.0191677	 2.03368e-18	 -22.7566	 0	 
1.8278	 -0.00159717	 1.07748e-19	 -22.2584	 -0.0190586	 2.0258e-18	 -22.7566	 0	 
1.8279	 -0.00159323	 1.0558e-19	 -22.2584	 -0.0189494	 2.01793e-18	 -22.7566	 0	 
1.828	 -0.00158894	 1.0364e-19	 -22.2584	 -0.0188403	 2.01005e-18	 -22.7566	 0	 
1.8281	 -0.00158431	 1.02041e-19	 -22.2584	 -0.0187312	 2.00218e-18	 -22.7566	 0	 
1.8282	 -0.00157938	 1.00894e-19	 -22.2584	 -0.018622	 1.99431e-18	 -22.7566	 0	 
1.8283	 -0.00157419	 1.00262e-19	 -22.2584	 -0.0185129	 1.98643e-18	 -22.7566	 0	 
1.8284	 -0.0015688	 1.00168e-19	 -22.2584	 -0.0184038	 1.97856e-18	 -22.7566	 0	 
1.8285	 -0.00156328	 1.00599e-19	 -22.2584	 -0.0182947	 1.97069e-18	 -22.7566	 0	 
1.8286	 -0.00155769	 1.01546e-19	 -22.2584	 -0.0181856	 1.96281e-18	 -22.7566	 0	 
1.8287	 -0.00155212	 1.02959e-19	 -22.2584	 -0.0180765	 1.95494e-18	 -22.7566	 0	 
1.8288	 -0.00154663	 1.04803e-19	 -22.2584	 -0.0179674	 1.94707e-18	 -22.7566	 0	 
1.8289	 -0.0015413	 1.07009e-19	 -22.2584	 -0.0178582	 1.9392e-18	 -22.7566	 0	 
1.829	 -0.00153621	 1.09482e-19	 -22.2584	 -0.0177491	 1.93133e-18	 -22.7567	 0	 
1.8291	 -0.00153142	 1.12132e-19	 -22.2584	 -0.01764	 1.92345e-18	 -22.7567	 0	 
1.8292	 -0.001527	 1.14888e-19	 -22.2584	 -0.0175309	 1.91558e-18	 -22.7567	 0	 
1.8293	 -0.001523	 1.17628e-19	 -22.2584	 -0.0174218	 1.90771e-18	 -22.7567	 0	 
1.8294	 -0.00151948	 1.20269e-19	 -22.2584	 -0.0173128	 1.89984e-18	 -22.7567	 0	 
1.8295	 -0.00151647	 1.22708e-19	 -22.2584	 -0.0172037	 1.89197e-18	 -22.7567	 0	 
1.8296	 -0.00151402	 1.24861e-19	 -22.2584	 -0.0170946	 1.8841e-18	 -22.7567	 0	 
1.8297	 -0.00151215	 1.26674e-19	 -22.2584	 -0.0169855	 1.87623e-18	 -22.7567	 0	 
1.8298	 -0.0015109	 1.28121e-19	 -22.2584	 -0.0168764	 1.86837e-18	 -22.7567	 0	 
1.8299	 -0.00151029	 1.29128e-19	 -22.2584	 -0.0167673	 1.8605e-18	 -22.7567	 0	 
1.83	 -0.00151032	 1.29718e-19	 -22.2584	 -0.0166582	 1.85263e-18	 -22.7567	 0	 
1.8301	 -0.00151101	 1.29915e-19	 -22.2584	 -0.0165492	 1.84476e-18	 -22.7567	 0	 
1.8302	 -0.00151237	 1.29658e-19	 -22.2584	 -0.0164401	 1.83689e-18	 -22.7567	 0	 
1.8303	 -0.0015144	 1.29068e-19	 -22.2584	 -0.016331	 1.82902e-18	 -22.7567	 0	 
1.8304	 -0.0015171	 1.28152e-19	 -22.2584	 -0.016222	 1.82116e-18	 -22.7567	 0	 
1.8305	 -0.00152047	 1.26961e-19	 -22.2584	 -0.0161129	 1.81329e-18	 -22.7567	 0	 
1.8306	 -0.0015245	 1.25563e-19	 -22.2584	 -0.0160038	 1.80542e-18	 -22.7567	 0	 
1.8307	 -0.0015292	 1.24079e-19	 -22.2584	 -0.0158948	 1.79756e-18	 -22.7567	 0	 
1.8308	 -0.00153453	 1.2256e-19	 -22.2584	 -0.0157857	 1.78969e-18	 -22.7567	 0	 
1.8309	 -0.0015405	 1.21054e-19	 -22.2584	 -0.0156766	 1.78182e-18	 -22.7567	 0	 
1.831	 -0.00154707	 1.19596e-19	 -22.2584	 -0.0155676	 1.77396e-18	 -22.7567	 0	 
1.8311	 -0.00155423	 1.18255e-19	 -22.2584	 -0.0154585	 1.76609e-18	 -22.7567	 0	 
1.8312	 -0.00156194	 1.17016e-19	 -22.2584	 -0.0153495	 1.75823e-18	 -22.7567	 0	 
1.8313	 -0.00157016	 1.15812e-19	 -22.2584	 -0.0152404	 1.75036e-18	 -22.7567	 0	 
1.8314	 -0.00157885	 1.14664e-19	 -22.2584	 -0.0151314	 1.7425e-18	 -22.7567	 0	 
1.8315	 -0.00158795	 1.13577e-19	 -22.2584	 -0.0150223	 1.73463e-18	 -22.7567	 0	 
1.8316	 -0.00159741	 1.12541e-19	 -22.2584	 -0.0149133	 1.72677e-18	 -22.7568	 0	 
1.8317	 -0.00160715	 1.11504e-19	 -22.2584	 -0.0148043	 1.7189e-18	 -22.7568	 0	 
1.8318	 -0.00161712	 1.10383e-19	 -22.2584	 -0.0146952	 1.71104e-18	 -22.7568	 0	 
1.8319	 -0.00162721	 1.09146e-19	 -22.2584	 -0.0145862	 1.70318e-18	 -22.7568	 0	 
1.832	 -0.00163736	 1.07714e-19	 -22.2584	 -0.0144771	 1.69531e-18	 -22.7568	 0	 
1.8321	 -0.00164748	 1.0602e-19	 -22.2584	 -0.0143681	 1.68745e-18	 -22.7568	 0	 
1.8322	 -0.00165747	 1.04004e-19	 -22.2584	 -0.0142591	 1.67959e-18	 -22.7568	 0	 
1.8323	 -0.00166724	 1.01642e-19	 -22.2584	 -0.01415	 1.67172e-18	 -22.7568	 0	 
1.8324	 -0.0016767	 9.88948e-20	 -22.2584	 -0.014041	 1.66386e-18	 -22.7568	 0	 
1.8325	 -0.00168578	 9.57174e-20	 -22.2584	 -0.013932	 1.656e-18	 -22.7568	 0	 
1.8326	 -0.00169439	 9.21328e-20	 -22.2584	 -0.013823	 1.64814e-18	 -22.7568	 0	 
1.8327	 -0.00170245	 8.81442e-20	 -22.2584	 -0.0137139	 1.64028e-18	 -22.7568	 0	 
1.8328	 -0.00170992	 8.38531e-20	 -22.2584	 -0.0136049	 1.63241e-18	 -22.7568	 0	 
1.8329	 -0.00171673	 7.92628e-20	 -22.2584	 -0.0134959	 1.62455e-18	 -22.7568	 0	 
1.833	 -0.00172286	 7.44064e-20	 -22.2584	 -0.0133869	 1.61669e-18	 -22.7568	 0	 
1.8331	 -0.00172827	 6.9385e-20	 -22.2584	 -0.0132779	 1.60883e-18	 -22.7568	 0	 
1.8332	 -0.00173297	 6.42756e-20	 -22.2584	 -0.0131689	 1.60097e-18	 -22.7568	 0	 
1.8333	 -0.00173697	 5.91207e-20	 -22.2584	 -0.0130598	 1.59311e-18	 -22.7568	 0	 
1.8334	 -0.00174028	 5.39319e-20	 -22.2584	 -0.0129508	 1.58525e-18	 -22.7568	 0	 
1.8335	 -0.00174295	 4.88876e-20	 -22.2584	 -0.0128418	 1.57739e-18	 -22.7568	 0	 
1.8336	 -0.00174505	 4.4066e-20	 -22.2584	 -0.0127328	 1.56953e-18	 -22.7568	 0	 
1.8337	 -0.00174663	 3.95552e-20	 -22.2584	 -0.0126238	 1.56167e-18	 -22.7568	 0	 
1.8338	 -0.00174777	 3.54966e-20	 -22.2584	 -0.0125148	 1.55381e-18	 -22.7568	 0	 
1.8339	 -0.00174858	 3.18253e-20	 -22.2584	 -0.0124058	 1.54595e-18	 -22.7568	 0	 
1.834	 -0.00174915	 2.86025e-20	 -22.2584	 -0.0122968	 1.53809e-18	 -22.7568	 0	 
1.8341	 -0.00174958	 2.59147e-20	 -22.2584	 -0.0121878	 1.53023e-18	 -22.7569	 0	 
1.8342	 -0.00174997	 2.37003e-20	 -22.2584	 -0.0120788	 1.52237e-18	 -22.7569	 0	 
1.8343	 -0.00175044	 2.19822e-20	 -22.2584	 -0.0119698	 1.51451e-18	 -22.7569	 0	 
1.8344	 -0.00175108	 2.07088e-20	 -22.2584	 -0.0118608	 1.50666e-18	 -22.7569	 0	 
1.8345	 -0.00175199	 1.98097e-20	 -22.2584	 -0.0117518	 1.4988e-18	 -22.7569	 0	 
1.8346	 -0.00175325	 1.9189e-20	 -22.2584	 -0.0116428	 1.49094e-18	 -22.7569	 0	 
1.8347	 -0.00175494	 1.8782e-20	 -22.2584	 -0.0115338	 1.48308e-18	 -22.7569	 0	 
1.8348	 -0.00175712	 1.84157e-20	 -22.2584	 -0.0114248	 1.47522e-18	 -22.7569	 0	 
1.8349	 -0.00175983	 1.80118e-20	 -22.2584	 -0.0113158	 1.46737e-18	 -22.7569	 0	 
1.835	 -0.00176311	 1.74698e-20	 -22.2584	 -0.0112068	 1.45951e-18	 -22.7569	 0	 
1.8351	 -0.00176697	 1.66961e-20	 -22.2584	 -0.0110978	 1.45165e-18	 -22.7569	 0	 
1.8352	 -0.0017714	 1.56059e-20	 -22.2584	 -0.0109888	 1.44379e-18	 -22.7569	 0	 
1.8353	 -0.0017764	 1.41622e-20	 -22.2584	 -0.0108798	 1.43594e-18	 -22.7569	 0	 
1.8354	 -0.00178191	 1.2387e-20	 -22.2584	 -0.0107709	 1.42808e-18	 -22.7569	 0	 
1.8355	 -0.00178791	 1.02618e-20	 -22.2584	 -0.0106619	 1.42022e-18	 -22.7569	 0	 
1.8356	 -0.00179433	 7.8241e-21	 -22.2584	 -0.0105529	 1.41237e-18	 -22.7569	 0	 
1.8357	 -0.00180109	 5.04279e-21	 -22.2584	 -0.0104439	 1.40451e-18	 -22.7569	 0	 
1.8358	 -0.00180812	 1.94281e-21	 -22.2584	 -0.0103349	 1.39665e-18	 -22.7569	 0	 
1.8359	 -0.00181534	 -1.36507e-21	 -22.2584	 -0.0102259	 1.3888e-18	 -22.7569	 0	 
1.836	 -0.00182266	 -4.81494e-21	 -22.2584	 -0.010117	 1.38094e-18	 -22.7569	 0	 
