Time	 AnchTen1	 FairTen1	 
(s)	 (N)       	 (N)       	 
1.7165	 6.98718e+07	 6.98685e+07	 
1.7166	 6.98718e+07	 6.98685e+07	 
1.7167	 6.98718e+07	 6.98685e+07	 
1.7168	 6.98718e+07	 6.98685e+07	 
1.7169	 6.98718e+07	 6.98685e+07	 
1.717	 6.98718e+07	 6.98685e+07	 
1.7171	 6.98718e+07	 6.98685e+07	 
1.7172	 6.98718e+07	 6.98685e+07	 
1.7173	 6.98718e+07	 6.98685e+07	 
1.7174	 6.98718e+07	 6.98685e+07	 
1.7175	 6.98718e+07	 6.98685e+07	 
1.7176	 6.98719e+07	 6.98685e+07	 
1.7177	 6.98719e+07	 6.98685e+07	 
1.7178	 6.98719e+07	 6.98685e+07	 
1.7179	 6.98719e+07	 6.98685e+07	 
1.718	 6.98719e+07	 6.98685e+07	 
1.7181	 6.98719e+07	 6.98685e+07	 
1.7182	 6.98719e+07	 6.98685e+07	 
1.7183	 6.98719e+07	 6.98685e+07	 
1.7184	 6.98719e+07	 6.98685e+07	 
1.7185	 6.98719e+07	 6.98685e+07	 
1.7186	 6.98719e+07	 6.98685e+07	 
1.7187	 6.98719e+07	 6.98685e+07	 
1.7188	 6.98719e+07	 6.98685e+07	 
1.7189	 6.98719e+07	 6.98685e+07	 
1.719	 6.98719e+07	 6.98685e+07	 
1.7191	 6.98719e+07	 6.98685e+07	 
1.7192	 6.98719e+07	 6.98685e+07	 
1.7193	 6.98719e+07	 6.98685e+07	 
1.7194	 6.98719e+07	 6.98685e+07	 
1.7195	 6.98719e+07	 6.98685e+07	 
1.7196	 6.98719e+07	 6.98685e+07	 
1.7197	 6.98719e+07	 6.98685e+07	 
1.7198	 6.98719e+07	 6.98685e+07	 
1.7199	 6.98719e+07	 6.98685e+07	 
1.72	 6.98719e+07	 6.98685e+07	 
1.7201	 6.98719e+07	 6.98685e+07	 
1.7202	 6.98719e+07	 6.98685e+07	 
1.7203	 6.98719e+07	 6.98685e+07	 
1.7204	 6.98719e+07	 6.98685e+07	 
1.7205	 6.98719e+07	 6.98685e+07	 
1.7206	 6.98719e+07	 6.98685e+07	 
1.7207	 6.98719e+07	 6.98685e+07	 
1.7208	 6.98719e+07	 6.98686e+07	 
1.7209	 6.98719e+07	 6.98686e+07	 
1.721	 6.98719e+07	 6.98686e+07	 
1.7211	 6.98719e+07	 6.98686e+07	 
1.7212	 6.98719e+07	 6.98686e+07	 
1.7213	 6.98719e+07	 6.98686e+07	 
1.7214	 6.98719e+07	 6.98686e+07	 
1.7215	 6.98719e+07	 6.98686e+07	 
1.7216	 6.98719e+07	 6.98686e+07	 
1.7217	 6.98719e+07	 6.98686e+07	 
1.7218	 6.98719e+07	 6.98686e+07	 
1.7219	 6.98719e+07	 6.98686e+07	 
1.722	 6.98719e+07	 6.98686e+07	 
1.7221	 6.98719e+07	 6.98686e+07	 
1.7222	 6.98719e+07	 6.98686e+07	 
1.7223	 6.98719e+07	 6.98686e+07	 
1.7224	 6.98719e+07	 6.98686e+07	 
1.7225	 6.98719e+07	 6.98686e+07	 
1.7226	 6.98719e+07	 6.98686e+07	 
1.7227	 6.98719e+07	 6.98686e+07	 
1.7228	 6.98719e+07	 6.98686e+07	 
1.7229	 6.98719e+07	 6.98686e+07	 
1.723	 6.98719e+07	 6.98686e+07	 
1.7231	 6.98719e+07	 6.98686e+07	 
1.7232	 6.98719e+07	 6.98686e+07	 
1.7233	 6.98719e+07	 6.98686e+07	 
1.7234	 6.98719e+07	 6.98686e+07	 
1.7235	 6.98719e+07	 6.98686e+07	 
1.7236	 6.98719e+07	 6.98686e+07	 
1.7237	 6.98719e+07	 6.98686e+07	 
1.7238	 6.98719e+07	 6.98686e+07	 
1.7239	 6.98719e+07	 6.98686e+07	 
1.724	 6.98719e+07	 6.98686e+07	 
1.7241	 6.98719e+07	 6.98686e+07	 
1.7242	 6.98719e+07	 6.98686e+07	 
1.7243	 6.98719e+07	 6.98686e+07	 
1.7244	 6.98719e+07	 6.98686e+07	 
1.7245	 6.98719e+07	 6.98686e+07	 
1.7246	 6.98719e+07	 6.98686e+07	 
1.7247	 6.98719e+07	 6.98686e+07	 
1.7248	 6.98719e+07	 6.98686e+07	 
1.7249	 6.98719e+07	 6.98686e+07	 
1.725	 6.98719e+07	 6.98686e+07	 
1.7251	 6.98719e+07	 6.98686e+07	 
1.7252	 6.98719e+07	 6.98686e+07	 
1.7253	 6.98719e+07	 6.98686e+07	 
1.7254	 6.98719e+07	 6.98686e+07	 
1.7255	 6.98719e+07	 6.98686e+07	 
1.7256	 6.98719e+07	 6.98686e+07	 
1.7257	 6.98719e+07	 6.98686e+07	 
1.7258	 6.98719e+07	 6.98686e+07	 
1.7259	 6.98719e+07	 6.98686e+07	 
1.726	 6.98719e+07	 6.98686e+07	 
1.7261	 6.98719e+07	 6.98686e+07	 
1.7262	 6.98719e+07	 6.98686e+07	 
1.7263	 6.98719e+07	 6.98686e+07	 
1.7264	 6.98719e+07	 6.98686e+07	 
1.7265	 6.98719e+07	 6.98686e+07	 
1.7266	 6.98719e+07	 6.98686e+07	 
1.7267	 6.98719e+07	 6.98686e+07	 
1.7268	 6.98719e+07	 6.98686e+07	 
1.7269	 6.98719e+07	 6.98686e+07	 
1.727	 6.98719e+07	 6.98686e+07	 
1.7271	 6.98719e+07	 6.98686e+07	 
1.7272	 6.98719e+07	 6.98686e+07	 
1.7273	 6.98719e+07	 6.98686e+07	 
1.7274	 6.98719e+07	 6.98686e+07	 
1.7275	 6.98719e+07	 6.98686e+07	 
1.7276	 6.98719e+07	 6.98686e+07	 
1.7277	 6.98719e+07	 6.98686e+07	 
1.7278	 6.98719e+07	 6.98686e+07	 
1.7279	 6.98719e+07	 6.98686e+07	 
1.728	 6.98719e+07	 6.98686e+07	 
1.7281	 6.98719e+07	 6.98686e+07	 
1.7282	 6.98719e+07	 6.98686e+07	 
1.7283	 6.98719e+07	 6.98686e+07	 
1.7284	 6.98719e+07	 6.98686e+07	 
1.7285	 6.98719e+07	 6.98686e+07	 
1.7286	 6.98719e+07	 6.98686e+07	 
1.7287	 6.98719e+07	 6.98686e+07	 
1.7288	 6.98719e+07	 6.98686e+07	 
1.7289	 6.98719e+07	 6.98686e+07	 
1.729	 6.98719e+07	 6.98686e+07	 
1.7291	 6.98719e+07	 6.98686e+07	 
1.7292	 6.98719e+07	 6.98686e+07	 
1.7293	 6.98719e+07	 6.98686e+07	 
1.7294	 6.98719e+07	 6.98686e+07	 
1.7295	 6.98719e+07	 6.98686e+07	 
1.7296	 6.98719e+07	 6.98686e+07	 
1.7297	 6.98719e+07	 6.98686e+07	 
1.7298	 6.98719e+07	 6.98686e+07	 
1.7299	 6.98719e+07	 6.98686e+07	 
1.73	 6.98719e+07	 6.98686e+07	 
1.7301	 6.98719e+07	 6.98686e+07	 
1.7302	 6.98719e+07	 6.98686e+07	 
1.7303	 6.98719e+07	 6.98686e+07	 
1.7304	 6.98719e+07	 6.98686e+07	 
1.7305	 6.98719e+07	 6.98686e+07	 
1.7306	 6.98719e+07	 6.98686e+07	 
1.7307	 6.98719e+07	 6.98686e+07	 
1.7308	 6.98719e+07	 6.98686e+07	 
1.7309	 6.98719e+07	 6.98686e+07	 
1.731	 6.98719e+07	 6.98686e+07	 
1.7311	 6.98719e+07	 6.98686e+07	 
1.7312	 6.98719e+07	 6.98686e+07	 
1.7313	 6.98719e+07	 6.98686e+07	 
1.7314	 6.98719e+07	 6.98686e+07	 
1.7315	 6.98719e+07	 6.98686e+07	 
1.7316	 6.98719e+07	 6.98686e+07	 
1.7317	 6.98719e+07	 6.98686e+07	 
1.7318	 6.98719e+07	 6.98686e+07	 
1.7319	 6.98719e+07	 6.98686e+07	 
1.732	 6.98719e+07	 6.98686e+07	 
1.7321	 6.98719e+07	 6.98686e+07	 
1.7322	 6.98719e+07	 6.98686e+07	 
1.7323	 6.98719e+07	 6.98686e+07	 
1.7324	 6.98719e+07	 6.98686e+07	 
1.7325	 6.98719e+07	 6.98686e+07	 
1.7326	 6.98719e+07	 6.98686e+07	 
1.7327	 6.98719e+07	 6.98686e+07	 
1.7328	 6.98719e+07	 6.98686e+07	 
1.7329	 6.98719e+07	 6.98686e+07	 
1.733	 6.98719e+07	 6.98686e+07	 
1.7331	 6.98719e+07	 6.98686e+07	 
1.7332	 6.98719e+07	 6.98686e+07	 
1.7333	 6.98719e+07	 6.98686e+07	 
1.7334	 6.98719e+07	 6.98686e+07	 
1.7335	 6.98719e+07	 6.98686e+07	 
1.7336	 6.98719e+07	 6.98686e+07	 
1.7337	 6.98719e+07	 6.98686e+07	 
1.7338	 6.98719e+07	 6.98686e+07	 
1.7339	 6.98719e+07	 6.98686e+07	 
1.734	 6.98719e+07	 6.98686e+07	 
1.7341	 6.98719e+07	 6.98686e+07	 
1.7342	 6.98719e+07	 6.98686e+07	 
1.7343	 6.98719e+07	 6.98686e+07	 
1.7344	 6.98719e+07	 6.98686e+07	 
1.7345	 6.98719e+07	 6.98686e+07	 
1.7346	 6.98719e+07	 6.98686e+07	 
1.7347	 6.98719e+07	 6.98686e+07	 
1.7348	 6.98719e+07	 6.98686e+07	 
1.7349	 6.98719e+07	 6.98686e+07	 
1.735	 6.98719e+07	 6.98686e+07	 
1.7351	 6.98719e+07	 6.98686e+07	 
1.7352	 6.98719e+07	 6.98686e+07	 
1.7353	 6.98719e+07	 6.98686e+07	 
1.7354	 6.98719e+07	 6.98686e+07	 
1.7355	 6.98719e+07	 6.98686e+07	 
1.7356	 6.98719e+07	 6.98686e+07	 
1.7357	 6.98719e+07	 6.98686e+07	 
1.7358	 6.98719e+07	 6.98686e+07	 
1.7359	 6.98719e+07	 6.98686e+07	 
1.736	 6.98719e+07	 6.98686e+07	 
1.7361	 6.98719e+07	 6.98686e+07	 
1.7362	 6.98719e+07	 6.98686e+07	 
1.7363	 6.98719e+07	 6.98686e+07	 
1.7364	 6.98719e+07	 6.98686e+07	 
1.7365	 6.98719e+07	 6.98686e+07	 
1.7366	 6.98719e+07	 6.98686e+07	 
1.7367	 6.98719e+07	 6.98686e+07	 
1.7368	 6.98719e+07	 6.98686e+07	 
1.7369	 6.98719e+07	 6.98686e+07	 
1.737	 6.98719e+07	 6.98685e+07	 
1.7371	 6.98719e+07	 6.98685e+07	 
1.7372	 6.98719e+07	 6.98685e+07	 
1.7373	 6.98719e+07	 6.98685e+07	 
1.7374	 6.98719e+07	 6.98685e+07	 
1.7375	 6.98719e+07	 6.98685e+07	 
1.7376	 6.98719e+07	 6.98685e+07	 
1.7377	 6.98719e+07	 6.98685e+07	 
1.7378	 6.98719e+07	 6.98685e+07	 
1.7379	 6.98719e+07	 6.98685e+07	 
1.738	 6.98719e+07	 6.98685e+07	 
1.7381	 6.98719e+07	 6.98685e+07	 
1.7382	 6.98719e+07	 6.98685e+07	 
1.7383	 6.98719e+07	 6.98685e+07	 
1.7384	 6.98719e+07	 6.98685e+07	 
1.7385	 6.98719e+07	 6.98685e+07	 
1.7386	 6.98719e+07	 6.98685e+07	 
1.7387	 6.98719e+07	 6.98685e+07	 
1.7388	 6.98719e+07	 6.98685e+07	 
1.7389	 6.98719e+07	 6.98685e+07	 
1.739	 6.98719e+07	 6.98685e+07	 
1.7391	 6.98719e+07	 6.98685e+07	 
1.7392	 6.98719e+07	 6.98685e+07	 
1.7393	 6.98719e+07	 6.98685e+07	 
1.7394	 6.98719e+07	 6.98685e+07	 
1.7395	 6.98719e+07	 6.98685e+07	 
1.7396	 6.98719e+07	 6.98685e+07	 
1.7397	 6.98719e+07	 6.98685e+07	 
1.7398	 6.98719e+07	 6.98685e+07	 
1.7399	 6.98719e+07	 6.98685e+07	 
1.74	 6.98719e+07	 6.98685e+07	 
1.7401	 6.98719e+07	 6.98685e+07	 
1.7402	 6.98719e+07	 6.98685e+07	 
1.7403	 6.98719e+07	 6.98685e+07	 
1.7404	 6.98719e+07	 6.98685e+07	 
1.7405	 6.98719e+07	 6.98685e+07	 
1.7406	 6.98719e+07	 6.98685e+07	 
1.7407	 6.98719e+07	 6.98685e+07	 
1.7408	 6.98719e+07	 6.98685e+07	 
1.7409	 6.98719e+07	 6.98685e+07	 
1.741	 6.98719e+07	 6.98685e+07	 
1.7411	 6.98719e+07	 6.98685e+07	 
1.7412	 6.98719e+07	 6.98685e+07	 
1.7413	 6.98719e+07	 6.98685e+07	 
1.7414	 6.98719e+07	 6.98685e+07	 
1.7415	 6.98719e+07	 6.98685e+07	 
1.7416	 6.98719e+07	 6.98685e+07	 
1.7417	 6.98719e+07	 6.98685e+07	 
1.7418	 6.98719e+07	 6.98685e+07	 
1.7419	 6.98719e+07	 6.98685e+07	 
1.742	 6.98719e+07	 6.98685e+07	 
1.7421	 6.98719e+07	 6.98685e+07	 
1.7422	 6.98719e+07	 6.98685e+07	 
1.7423	 6.98719e+07	 6.98685e+07	 
1.7424	 6.98719e+07	 6.98685e+07	 
1.7425	 6.98719e+07	 6.98685e+07	 
1.7426	 6.98719e+07	 6.98685e+07	 
1.7427	 6.98719e+07	 6.98685e+07	 
1.7428	 6.98719e+07	 6.98685e+07	 
1.7429	 6.98719e+07	 6.98685e+07	 
1.743	 6.98719e+07	 6.98685e+07	 
1.7431	 6.98719e+07	 6.98685e+07	 
1.7432	 6.98719e+07	 6.98685e+07	 
1.7433	 6.98719e+07	 6.98685e+07	 
1.7434	 6.98719e+07	 6.98685e+07	 
1.7435	 6.98719e+07	 6.98685e+07	 
1.7436	 6.98719e+07	 6.98685e+07	 
1.7437	 6.98719e+07	 6.98685e+07	 
1.7438	 6.98719e+07	 6.98685e+07	 
1.7439	 6.98719e+07	 6.98685e+07	 
1.744	 6.98719e+07	 6.98685e+07	 
1.7441	 6.98719e+07	 6.98685e+07	 
1.7442	 6.98719e+07	 6.98685e+07	 
1.7443	 6.98719e+07	 6.98685e+07	 
1.7444	 6.98719e+07	 6.98685e+07	 
1.7445	 6.98719e+07	 6.98685e+07	 
1.7446	 6.98719e+07	 6.98685e+07	 
1.7447	 6.98719e+07	 6.98685e+07	 
1.7448	 6.98719e+07	 6.98685e+07	 
1.7449	 6.98719e+07	 6.98685e+07	 
1.745	 6.98719e+07	 6.98685e+07	 
1.7451	 6.98719e+07	 6.98685e+07	 
1.7452	 6.98719e+07	 6.98685e+07	 
1.7453	 6.98719e+07	 6.98685e+07	 
1.7454	 6.98719e+07	 6.98685e+07	 
1.7455	 6.98719e+07	 6.98685e+07	 
1.7456	 6.98719e+07	 6.98685e+07	 
1.7457	 6.98719e+07	 6.98685e+07	 
1.7458	 6.98719e+07	 6.98685e+07	 
1.7459	 6.98719e+07	 6.98685e+07	 
1.746	 6.98719e+07	 6.98685e+07	 
1.7461	 6.98719e+07	 6.98685e+07	 
1.7462	 6.98719e+07	 6.98685e+07	 
1.7463	 6.98719e+07	 6.98685e+07	 
1.7464	 6.98719e+07	 6.98685e+07	 
1.7465	 6.98719e+07	 6.98685e+07	 
1.7466	 6.98719e+07	 6.98685e+07	 
1.7467	 6.98719e+07	 6.98685e+07	 
1.7468	 6.98719e+07	 6.98685e+07	 
1.7469	 6.98719e+07	 6.98685e+07	 
1.747	 6.98719e+07	 6.98685e+07	 
1.7471	 6.98719e+07	 6.98685e+07	 
1.7472	 6.98719e+07	 6.98685e+07	 
1.7473	 6.98719e+07	 6.98685e+07	 
1.7474	 6.98719e+07	 6.98685e+07	 
1.7475	 6.98719e+07	 6.98685e+07	 
1.7476	 6.98719e+07	 6.98685e+07	 
1.7477	 6.98719e+07	 6.98685e+07	 
1.7478	 6.98719e+07	 6.98685e+07	 
1.7479	 6.98719e+07	 6.98685e+07	 
1.748	 6.98719e+07	 6.98685e+07	 
1.7481	 6.98719e+07	 6.98685e+07	 
1.7482	 6.98719e+07	 6.98685e+07	 
1.7483	 6.98719e+07	 6.98685e+07	 
1.7484	 6.98719e+07	 6.98686e+07	 
1.7485	 6.98719e+07	 6.98686e+07	 
1.7486	 6.98719e+07	 6.98686e+07	 
1.7487	 6.98719e+07	 6.98686e+07	 
1.7488	 6.98719e+07	 6.98686e+07	 
1.7489	 6.98719e+07	 6.98686e+07	 
1.749	 6.98719e+07	 6.98686e+07	 
1.7491	 6.98719e+07	 6.98686e+07	 
1.7492	 6.98719e+07	 6.98686e+07	 
1.7493	 6.98719e+07	 6.98686e+07	 
1.7494	 6.98719e+07	 6.98686e+07	 
1.7495	 6.98719e+07	 6.98686e+07	 
1.7496	 6.98719e+07	 6.98686e+07	 
1.7497	 6.98719e+07	 6.98686e+07	 
1.7498	 6.98719e+07	 6.98686e+07	 
1.7499	 6.98719e+07	 6.98686e+07	 
1.75	 6.98719e+07	 6.98686e+07	 
1.7501	 6.98719e+07	 6.98686e+07	 
1.7502	 6.98719e+07	 6.98686e+07	 
1.7503	 6.98719e+07	 6.98686e+07	 
1.7504	 6.98719e+07	 6.98686e+07	 
1.7505	 6.98719e+07	 6.98686e+07	 
1.7506	 6.98719e+07	 6.98686e+07	 
1.7507	 6.98719e+07	 6.98686e+07	 
1.7508	 6.98719e+07	 6.98686e+07	 
1.7509	 6.98719e+07	 6.98686e+07	 
1.751	 6.98719e+07	 6.98686e+07	 
1.7511	 6.98719e+07	 6.98686e+07	 
1.7512	 6.98719e+07	 6.98686e+07	 
1.7513	 6.98719e+07	 6.98686e+07	 
1.7514	 6.98719e+07	 6.98686e+07	 
1.7515	 6.98719e+07	 6.98686e+07	 
1.7516	 6.98719e+07	 6.98686e+07	 
1.7517	 6.98719e+07	 6.98686e+07	 
1.7518	 6.98719e+07	 6.98686e+07	 
1.7519	 6.98719e+07	 6.98686e+07	 
1.752	 6.98719e+07	 6.98686e+07	 
1.7521	 6.98719e+07	 6.98686e+07	 
1.7522	 6.98719e+07	 6.98686e+07	 
1.7523	 6.98719e+07	 6.98686e+07	 
1.7524	 6.98719e+07	 6.98686e+07	 
1.7525	 6.98719e+07	 6.98686e+07	 
1.7526	 6.98719e+07	 6.98686e+07	 
1.7527	 6.98719e+07	 6.98686e+07	 
1.7528	 6.98719e+07	 6.98686e+07	 
1.7529	 6.98719e+07	 6.98686e+07	 
1.753	 6.98719e+07	 6.98686e+07	 
1.7531	 6.98719e+07	 6.98686e+07	 
1.7532	 6.98719e+07	 6.98686e+07	 
1.7533	 6.98719e+07	 6.98686e+07	 
1.7534	 6.98719e+07	 6.98686e+07	 
1.7535	 6.98719e+07	 6.98686e+07	 
1.7536	 6.98719e+07	 6.98686e+07	 
1.7537	 6.98719e+07	 6.98686e+07	 
1.7538	 6.98719e+07	 6.98686e+07	 
1.7539	 6.98719e+07	 6.98686e+07	 
1.754	 6.98719e+07	 6.98686e+07	 
1.7541	 6.98719e+07	 6.98686e+07	 
1.7542	 6.98719e+07	 6.98686e+07	 
1.7543	 6.98719e+07	 6.98686e+07	 
1.7544	 6.98719e+07	 6.98686e+07	 
1.7545	 6.98719e+07	 6.98686e+07	 
1.7546	 6.98719e+07	 6.98686e+07	 
1.7547	 6.98719e+07	 6.98686e+07	 
1.7548	 6.98719e+07	 6.98686e+07	 
1.7549	 6.98719e+07	 6.98686e+07	 
1.755	 6.98719e+07	 6.98686e+07	 
1.7551	 6.98719e+07	 6.98686e+07	 
1.7552	 6.98719e+07	 6.98686e+07	 
1.7553	 6.98719e+07	 6.98686e+07	 
1.7554	 6.98719e+07	 6.98686e+07	 
1.7555	 6.98719e+07	 6.98686e+07	 
1.7556	 6.98719e+07	 6.98686e+07	 
1.7557	 6.98719e+07	 6.98686e+07	 
1.7558	 6.98719e+07	 6.98686e+07	 
1.7559	 6.98719e+07	 6.98686e+07	 
1.756	 6.98719e+07	 6.98686e+07	 
1.7561	 6.98719e+07	 6.98686e+07	 
1.7562	 6.98719e+07	 6.98686e+07	 
1.7563	 6.98719e+07	 6.98686e+07	 
1.7564	 6.98719e+07	 6.98686e+07	 
1.7565	 6.98719e+07	 6.98686e+07	 
1.7566	 6.98719e+07	 6.98686e+07	 
1.7567	 6.98719e+07	 6.98686e+07	 
1.7568	 6.98719e+07	 6.98686e+07	 
1.7569	 6.98719e+07	 6.98686e+07	 
1.757	 6.98719e+07	 6.98686e+07	 
1.7571	 6.98719e+07	 6.98686e+07	 
1.7572	 6.98719e+07	 6.98686e+07	 
1.7573	 6.98719e+07	 6.98686e+07	 
1.7574	 6.98719e+07	 6.98686e+07	 
1.7575	 6.98719e+07	 6.98686e+07	 
1.7576	 6.98719e+07	 6.98686e+07	 
1.7577	 6.98719e+07	 6.98686e+07	 
1.7578	 6.98719e+07	 6.98686e+07	 
1.7579	 6.98719e+07	 6.98686e+07	 
1.758	 6.98719e+07	 6.98686e+07	 
1.7581	 6.98719e+07	 6.98686e+07	 
1.7582	 6.98719e+07	 6.98686e+07	 
1.7583	 6.98719e+07	 6.98686e+07	 
1.7584	 6.98719e+07	 6.98686e+07	 
1.7585	 6.98719e+07	 6.98686e+07	 
1.7586	 6.98719e+07	 6.98686e+07	 
1.7587	 6.98719e+07	 6.98686e+07	 
1.7588	 6.98719e+07	 6.98686e+07	 
1.7589	 6.98719e+07	 6.98686e+07	 
1.759	 6.98719e+07	 6.98686e+07	 
1.7591	 6.98719e+07	 6.98686e+07	 
1.7592	 6.98719e+07	 6.98686e+07	 
1.7593	 6.98719e+07	 6.98686e+07	 
1.7594	 6.98719e+07	 6.98686e+07	 
1.7595	 6.98719e+07	 6.98686e+07	 
1.7596	 6.98719e+07	 6.98686e+07	 
1.7597	 6.98719e+07	 6.98686e+07	 
1.7598	 6.98719e+07	 6.98686e+07	 
1.7599	 6.98719e+07	 6.98686e+07	 
1.76	 6.98719e+07	 6.98686e+07	 
1.7601	 6.98719e+07	 6.98686e+07	 
1.7602	 6.98719e+07	 6.98686e+07	 
1.7603	 6.98719e+07	 6.98686e+07	 
1.7604	 6.98719e+07	 6.98686e+07	 
1.7605	 6.98719e+07	 6.98686e+07	 
1.7606	 6.98719e+07	 6.98686e+07	 
1.7607	 6.98719e+07	 6.98686e+07	 
1.7608	 6.98719e+07	 6.98686e+07	 
1.7609	 6.98719e+07	 6.98686e+07	 
1.761	 6.98719e+07	 6.98686e+07	 
1.7611	 6.98719e+07	 6.98686e+07	 
1.7612	 6.98719e+07	 6.98686e+07	 
1.7613	 6.98719e+07	 6.98686e+07	 
1.7614	 6.98719e+07	 6.98686e+07	 
1.7615	 6.98719e+07	 6.98686e+07	 
1.7616	 6.98719e+07	 6.98686e+07	 
1.7617	 6.98719e+07	 6.98686e+07	 
1.7618	 6.98719e+07	 6.98686e+07	 
1.7619	 6.98719e+07	 6.98686e+07	 
1.762	 6.98719e+07	 6.98686e+07	 
1.7621	 6.98719e+07	 6.98686e+07	 
1.7622	 6.98719e+07	 6.98686e+07	 
1.7623	 6.98719e+07	 6.98686e+07	 
1.7624	 6.98719e+07	 6.98686e+07	 
1.7625	 6.98719e+07	 6.98686e+07	 
1.7626	 6.98719e+07	 6.98686e+07	 
1.7627	 6.98719e+07	 6.98686e+07	 
1.7628	 6.98719e+07	 6.98686e+07	 
1.7629	 6.98719e+07	 6.98686e+07	 
1.763	 6.98719e+07	 6.98686e+07	 
1.7631	 6.98719e+07	 6.98686e+07	 
1.7632	 6.98719e+07	 6.98686e+07	 
1.7633	 6.98719e+07	 6.98686e+07	 
1.7634	 6.98719e+07	 6.98686e+07	 
1.7635	 6.98719e+07	 6.98686e+07	 
1.7636	 6.98719e+07	 6.98686e+07	 
1.7637	 6.98719e+07	 6.98686e+07	 
1.7638	 6.98719e+07	 6.98686e+07	 
1.7639	 6.98719e+07	 6.98686e+07	 
1.764	 6.98719e+07	 6.98686e+07	 
1.7641	 6.98719e+07	 6.98686e+07	 
1.7642	 6.98719e+07	 6.98686e+07	 
1.7643	 6.98719e+07	 6.98686e+07	 
1.7644	 6.98719e+07	 6.98686e+07	 
1.7645	 6.98719e+07	 6.98686e+07	 
1.7646	 6.98719e+07	 6.98685e+07	 
1.7647	 6.98719e+07	 6.98685e+07	 
1.7648	 6.98719e+07	 6.98685e+07	 
1.7649	 6.98719e+07	 6.98685e+07	 
1.765	 6.98719e+07	 6.98685e+07	 
1.7651	 6.98719e+07	 6.98685e+07	 
1.7652	 6.98719e+07	 6.98685e+07	 
1.7653	 6.98719e+07	 6.98685e+07	 
1.7654	 6.98719e+07	 6.98685e+07	 
1.7655	 6.98719e+07	 6.98685e+07	 
1.7656	 6.98719e+07	 6.98685e+07	 
1.7657	 6.98719e+07	 6.98685e+07	 
1.7658	 6.98719e+07	 6.98685e+07	 
1.7659	 6.98719e+07	 6.98685e+07	 
1.766	 6.98719e+07	 6.98685e+07	 
1.7661	 6.98719e+07	 6.98685e+07	 
1.7662	 6.98719e+07	 6.98685e+07	 
1.7663	 6.98719e+07	 6.98685e+07	 
1.7664	 6.98719e+07	 6.98685e+07	 
1.7665	 6.98719e+07	 6.98685e+07	 
1.7666	 6.98719e+07	 6.98685e+07	 
1.7667	 6.98719e+07	 6.98685e+07	 
1.7668	 6.98719e+07	 6.98685e+07	 
1.7669	 6.98719e+07	 6.98685e+07	 
1.767	 6.98719e+07	 6.98685e+07	 
1.7671	 6.98719e+07	 6.98685e+07	 
1.7672	 6.98719e+07	 6.98685e+07	 
1.7673	 6.98719e+07	 6.98685e+07	 
1.7674	 6.98719e+07	 6.98685e+07	 
1.7675	 6.98719e+07	 6.98685e+07	 
1.7676	 6.98719e+07	 6.98685e+07	 
1.7677	 6.98719e+07	 6.98685e+07	 
1.7678	 6.98719e+07	 6.98685e+07	 
1.7679	 6.98719e+07	 6.98685e+07	 
1.768	 6.98719e+07	 6.98685e+07	 
1.7681	 6.98719e+07	 6.98685e+07	 
1.7682	 6.98719e+07	 6.98685e+07	 
1.7683	 6.98719e+07	 6.98685e+07	 
1.7684	 6.98719e+07	 6.98685e+07	 
1.7685	 6.98719e+07	 6.98685e+07	 
1.7686	 6.98719e+07	 6.98685e+07	 
1.7687	 6.98719e+07	 6.98685e+07	 
1.7688	 6.98719e+07	 6.98685e+07	 
1.7689	 6.98719e+07	 6.98685e+07	 
1.769	 6.98719e+07	 6.98685e+07	 
1.7691	 6.98719e+07	 6.98685e+07	 
1.7692	 6.98719e+07	 6.98685e+07	 
1.7693	 6.98719e+07	 6.98685e+07	 
1.7694	 6.98719e+07	 6.98685e+07	 
1.7695	 6.98719e+07	 6.98685e+07	 
1.7696	 6.98719e+07	 6.98685e+07	 
1.7697	 6.98719e+07	 6.98685e+07	 
1.7698	 6.98719e+07	 6.98685e+07	 
1.7699	 6.98719e+07	 6.98685e+07	 
1.77	 6.98719e+07	 6.98685e+07	 
1.7701	 6.98719e+07	 6.98685e+07	 
1.7702	 6.98719e+07	 6.98685e+07	 
1.7703	 6.98719e+07	 6.98685e+07	 
1.7704	 6.98719e+07	 6.98685e+07	 
1.7705	 6.98719e+07	 6.98685e+07	 
1.7706	 6.98719e+07	 6.98685e+07	 
1.7707	 6.98719e+07	 6.98685e+07	 
1.7708	 6.98719e+07	 6.98685e+07	 
1.7709	 6.98719e+07	 6.98685e+07	 
1.771	 6.98719e+07	 6.98685e+07	 
1.7711	 6.98719e+07	 6.98685e+07	 
1.7712	 6.98719e+07	 6.98685e+07	 
1.7713	 6.98719e+07	 6.98685e+07	 
1.7714	 6.98719e+07	 6.98685e+07	 
1.7715	 6.98719e+07	 6.98685e+07	 
1.7716	 6.98719e+07	 6.98685e+07	 
1.7717	 6.98719e+07	 6.98685e+07	 
1.7718	 6.98719e+07	 6.98685e+07	 
1.7719	 6.98719e+07	 6.98685e+07	 
1.772	 6.98719e+07	 6.98685e+07	 
1.7721	 6.98719e+07	 6.98685e+07	 
1.7722	 6.98719e+07	 6.98685e+07	 
1.7723	 6.98719e+07	 6.98685e+07	 
1.7724	 6.98719e+07	 6.98685e+07	 
